Perturbation	Synergies	Non-synergies
[SFRP1i]-[BAXi]	0	450
[SFRP1i]-[CYCSi]	0	450
[SFRP1i]-[S6K_fi]	0	450
[SFRP1i]-[MDM2_gi]	0	450
[SFRP1i]-[mTORC2_ci]	0	450
[SFRP1i]-[BADi]	0	450
[SFRP1i]-[RHEBi]	0	450
[SFRP1i]-[BCL2i]	0	427
[SFRP1i]-[AKT1S1i]	0	450
[SFRP1i]-[TSC_fi]	0	450
[SFRP1i]-[FOXO_fi]	0	450
[SFRP1i]-[PTEN_gi]	0	450
[SFRP1i]-[CASP8i]	0	450
[SFRP1i]-[IRS1i]	0	450
[SFRP1i]-[CHUKi]	0	349
[SFRP1i]-[GAB_fi]	0	415
[SFRP1i]-[PTPN11i]	0	390
[SFRP1i]-[GRAP2i]	0	450
[SFRP1i]-[MAP3K11i]	0	450
[SFRP1i]-[MAP3K4i]	0	450
[SFRP1i]-[MAP2K4i]	0	348
[SFRP1i]-[DUSP1i]	0	428
[SFRP1i]-[MAP3K5i]	0	450
[SFRP1i]-[MAP2K3i]	0	450
[SFRP1i]-[DUSP6i]	0	352
[SFRP1i]-[RAF_fi]	0	300
[SFRP1i]-[KRASi]	0	311
[SFRP1i]-[RTPK_fi]	0	419
[SFRP1i]-[SOS1i]	0	426
[SFRP1i]-[GRB2i]	0	415
[SFRP1i]-[PLCG1i]	0	450
[SFRP1i]-[PTPN6i]	0	450
[SFRP1i]-[SYKi]	0	450
[SFRP1i]-[CASP9i]	0	450
[SFRP1i]-[PDPK1i]	0	448
[SFRP1i]-[ILKi]	0	450
[SFRP1i]-[PAK1i]	0	450
[SFRP1i]-[MEK_fi]	0	258
[SFRP1i]-[SOCS1_gi]	0	443
[SFRP1i]-[mTORC1_ci]	0	309
[SFRP1i]-[PRKCDi]	0	437
[SFRP1i]-[PLK1i]	0	428
[SFRP1i]-[MAPKAPK2i]	0	448
[SFRP1i]-[IRAK1i]	0	435
[SFRP1i]-[ISGF3_ci]	0	450
[SFRP1i]-[SOCS1i]	0	443
[SFRP1i]-[STAT3i]	0	450
[SFRP1i]-[STAT1i]	0	443
[SFRP1i]-[STAT2i]	0	450
[SFRP1i]-[JAK_fi]	0	450
[SFRP1i]-[AXIN1i]	0	405
[SFRP1i]-[MDM2i]	0	404
[SFRP1i]-[CK1_fi]	0	450
[SFRP1i]-[ITCHi]	0	250
[SFRP1i]-[TP53i]	0	450
[SFRP1i]-[NFKB_fi]	0	450
[SFRP1i]-[IKBKBi]	0	396
[SFRP1i]-[REL_fi]	0	450
[SFRP1i]-[PIAS1i]	0	448
[SFRP1i]-[AKT_fi]	0	373
[SFRP1i]-[MAPK14i]	0	434
[SFRP1i]-[CBPp300_ci]	0	410
[SFRP1i]-[SKIi]	0	450
[SFRP1i]-[PPM1Ai]	0	450
[SFRP1i]-[ERK_fi]	0	258
[SFRP1i]-[GSK3_fi]	0	450
[SFRP1i]-[PPP1CAi]	0	450
[SFRP1i]-[TAB_fi]	0	396
[SFRP1i]-[MAP3K7i]	0	396
[SFRP1i]-[SMAD4i]	0	450
[SFRP1i]-[SMAD1i]	0	450
[SFRP1i]-[SMAD5i]	0	450
[SFRP1i]-[BMPR2i]	0	450
[SFRP1i]-[ACVR1i]	0	450
[SFRP1i]-[SRCi]	0	450
[SFRP1i]-[SMAD3i]	0	450
[SFRP1i]-[SHC1i]	0	415
[SFRP1i]-[SMAD6i]	0	446
[SFRP1i]-[TRAF6i]	0	424
[SFRP1i]-[SMAD7i]	0	448
[SFRP1i]-[SMURF1i]	0	429
[SFRP1i]-[SMURF2i]	0	450
[SFRP1i]-[SMAD2i]	0	397
[SFRP1i]-[TGFBR2i]	0	450
[SFRP1i]-[TGFBR1i]	0	450
[SFRP1i]-[DVL_fi]	0	450
[SFRP1i]-[DAAM1i]	0	450
[SFRP1i]-[PARD6Ai]	0	450
[SFRP1i]-[AP1_ci]	0	436
[SFRP1i]-[MYCi]	0	392
[SFRP1i]-[JUNi]	0	450
[SFRP1i]-[ATF2i]	0	450
[SFRP1i]-[FOSi]	0	450
[SFRP1i]-[SRFi]	0	450
[SFRP1i]-[PTENi]	0	450
[SFRP1i]-[CFL_fi]	0	450
[SFRP1i]-[LIMK1i]	0	450
[SFRP1i]-[LIMK2i]	0	450
[SFRP1i]-[CDC42i]	0	450
[SFRP1i]-[ARHGAP24i]	0	450
[SFRP1i]-[RAC_fi]	0	316
[SFRP1i]-[TIAM1i]	0	450
[SFRP1i]-[RHOAi]	0	450
[SFRP1i]-[RND3i]	0	450
[SFRP1i]-[CASP3i]	0	450
[SFRP1i]-[JNK_fi]	0	250
[SFRP1i]-[MAP2K7i]	0	450
[SFRP1i]-[MAPK8IP3i]	0	450
[SFRP1i]-[ROCK1i]	0	450
[SFRP1i]-[Prosurvivali]	0	450
[SFRP1i]-[Antisurvivali]	0	450
[CFLARi]-[MSK_fi]	0	382
[CFLARi]-[RTPK_gi]	0	382
[CFLARi]-[FZD_fi]	0	382
[CFLARi]-[DKK_fi]	0	348
[CFLARi]-[LRP_fi]	59	323
[CFLARi]-[PIK3CAi]	66	316
[CFLARi]-[MAP3K8i]	0	327
[CFLARi]-[BAXi]	0	382
[CFLARi]-[CYCSi]	0	382
[CFLARi]-[S6K_fi]	0	382
[CFLARi]-[MDM2_gi]	0	382
[CFLARi]-[mTORC2_ci]	0	382
[CFLARi]-[BADi]	0	382
[CFLARi]-[RHEBi]	0	377
[CFLARi]-[BCL2i]	166	216
[CFLARi]-[AKT1S1i]	0	382
[CFLARi]-[TSC_fi]	0	382
[CFLARi]-[FOXO_fi]	0	382
[CFLARi]-[PTEN_gi]	0	382
[CFLARi]-[CASP8i]	0	382
[CFLARi]-[IRS1i]	0	382
[CFLARi]-[CHUKi]	43	251
[CFLARi]-[GAB_fi]	1	349
[CFLARi]-[PTPN11i]	0	335
[CFLARi]-[GRAP2i]	0	382
[CFLARi]-[MAP3K11i]	0	382
[CFLARi]-[MAP3K4i]	0	382
[CFLARi]-[MAP2K4i]	0	311
[CFLARi]-[DUSP1i]	0	342
[CFLARi]-[MAP3K5i]	0	382
[CFLARi]-[MAP2K3i]	0	382
[CFLARi]-[DUSP6i]	0	308
[CFLARi]-[RAF_fi]	0	254
[CFLARi]-[KRASi]	2	261
[CFLARi]-[RTPK_fi]	150	222
[CFLARi]-[SOS1i]	2	352
[CFLARi]-[GRB2i]	1	349
[CFLARi]-[PLCG1i]	0	373
[CFLARi]-[PTPN6i]	0	382
[CFLARi]-[SYKi]	0	362
[CFLARi]-[CASP9i]	0	382
[CFLARi]-[PDPK1i]	124	248
[CFLARi]-[ILKi]	2	378
[CFLARi]-[PAK1i]	2	378
[CFLARi]-[MEK_fi]	5	202
[CFLARi]-[SOCS1_gi]	0	376
[CFLARi]-[mTORC1_ci]	0	278
[CFLARi]-[PRKCDi]	0	374
[CFLARi]-[PLK1i]	0	364
[CFLARi]-[MAPKAPK2i]	0	378
[CFLARi]-[IRAK1i]	0	358
[CFLARi]-[ISGF3_ci]	0	382
[CFLARi]-[SOCS1i]	0	376
[CFLARi]-[STAT3i]	0	382
[CFLARi]-[STAT1i]	0	376
[CFLARi]-[STAT2i]	0	382
[CFLARi]-[JAK_fi]	0	382
[CFLARi]-[AXIN1i]	0	348
[CFLARi]-[MDM2i]	142	214
[CFLARi]-[CK1_fi]	0	382
[CFLARi]-[ITCHi]	0	223
[CFLARi]-[TP53i]	0	382
[CFLARi]-[NFKB_fi]	0	382
[CFLARi]-[IKBKBi]	0	327
[CFLARi]-[REL_fi]	0	382
[CFLARi]-[PIAS1i]	0	378
[CFLARi]-[AKT_fi]	35	308
[CFLARi]-[MAPK14i]	1	369
[CFLARi]-[CBPp300_ci]	22	317
[CFLARi]-[SKIi]	0	382
[CFLARi]-[PPM1Ai]	0	382
[CFLARi]-[ERK_fi]	5	204
[CFLARi]-[GSK3_fi]	0	382
[CFLARi]-[PPP1CAi]	0	382
[CFLARi]-[TAB_fi]	0	316
[CFLARi]-[MAP3K7i]	0	316
[CFLARi]-[SMAD4i]	0	382
[CFLARi]-[SMAD1i]	0	382
[CFLARi]-[SMAD5i]	0	382
[CFLARi]-[BMPR2i]	0	382
[CFLARi]-[ACVR1i]	0	382
[CFLARi]-[SRCi]	1	380
[CFLARi]-[SMAD3i]	0	377
[CFLARi]-[SHC1i]	1	349
[CFLARi]-[SMAD6i]	0	379
[CFLARi]-[TRAF6i]	0	343
[CFLARi]-[SMAD7i]	0	371
[CFLARi]-[SMURF1i]	0	362
[CFLARi]-[SMURF2i]	19	363
[CFLARi]-[SMAD2i]	0	347
[CFLARi]-[TGFBR2i]	0	379
[CFLARi]-[TGFBR1i]	0	379
[CFLARi]-[DVL_fi]	0	382
[CFLARi]-[DAAM1i]	0	382
[CFLARi]-[PARD6Ai]	0	382
[CFLARi]-[AP1_ci]	7	351
[CFLARi]-[MYCi]	325	0
[CFLARi]-[JUNi]	0	382
[CFLARi]-[ATF2i]	0	382
[CFLARi]-[FOSi]	0	382
[CFLARi]-[SRFi]	0	382
[CFLARi]-[PTENi]	0	382
[CFLARi]-[CFL_fi]	0	382
[CFLARi]-[LIMK1i]	0	382
[CFLARi]-[LIMK2i]	0	382
[CFLARi]-[CDC42i]	0	381
[CFLARi]-[ARHGAP24i]	0	382
[CFLARi]-[RAC_fi]	0	294
[CFLARi]-[TIAM1i]	0	382
[CFLARi]-[RHOAi]	0	382
[CFLARi]-[RND3i]	0	382
[CFLARi]-[CASP3i]	0	382
[CFLARi]-[JNK_fi]	0	223
[CFLARi]-[MAP2K7i]	0	377
[CFLARi]-[MAPK8IP3i]	0	377
[CFLARi]-[ROCK1i]	0	382
[CFLARi]-[Prosurvivali]	0	382
[CFLARi]-[Antisurvivali]	0	382
[MSK_fi]-[RTPK_gi]	0	450
[MSK_fi]-[FZD_fi]	0	450
[MSK_fi]-[DKK_fi]	0	405
[MSK_fi]-[LRP_fi]	0	444
[MSK_fi]-[PIK3CAi]	0	450
[MSK_fi]-[MAP3K8i]	0	396
[MSK_fi]-[BAXi]	0	450
[MSK_fi]-[CYCSi]	0	450
[MSK_fi]-[S6K_fi]	0	450
[MSK_fi]-[MDM2_gi]	0	450
[MSK_fi]-[mTORC2_ci]	0	450
[MSK_fi]-[BADi]	0	450
[MSK_fi]-[RHEBi]	0	450
[MSK_fi]-[BCL2i]	0	427
[MSK_fi]-[AKT1S1i]	0	450
[MSK_fi]-[TSC_fi]	0	450
[MSK_fi]-[FOXO_fi]	0	450
[MSK_fi]-[PTEN_gi]	0	450
[MSK_fi]-[CASP8i]	0	450
[MSK_fi]-[IRS1i]	0	450
[MSK_fi]-[CHUKi]	0	349
[MSK_fi]-[GAB_fi]	0	415
[MSK_fi]-[PTPN11i]	0	390
[MSK_fi]-[GRAP2i]	0	450
[MSK_fi]-[MAP3K11i]	0	450
[MSK_fi]-[MAP3K4i]	0	450
[MSK_fi]-[MAP2K4i]	0	348
[MSK_fi]-[DUSP1i]	0	428
[MSK_fi]-[MAP3K5i]	0	450
[MSK_fi]-[MAP2K3i]	0	450
[MSK_fi]-[DUSP6i]	0	352
[MSK_fi]-[RAF_fi]	0	300
[MSK_fi]-[KRASi]	0	311
[MSK_fi]-[RTPK_fi]	0	419
[MSK_fi]-[SOS1i]	0	426
[MSK_fi]-[GRB2i]	0	415
[MSK_fi]-[PLCG1i]	0	450
[MSK_fi]-[PTPN6i]	0	450
[MSK_fi]-[SYKi]	0	450
[MSK_fi]-[CASP9i]	0	450
[MSK_fi]-[PDPK1i]	0	448
[MSK_fi]-[ILKi]	0	450
[MSK_fi]-[PAK1i]	0	450
[MSK_fi]-[MEK_fi]	0	258
[MSK_fi]-[SOCS1_gi]	0	443
[MSK_fi]-[mTORC1_ci]	0	309
[MSK_fi]-[PRKCDi]	0	437
[MSK_fi]-[PLK1i]	0	428
[MSK_fi]-[MAPKAPK2i]	0	448
[MSK_fi]-[IRAK1i]	0	435
[MSK_fi]-[ISGF3_ci]	0	450
[MSK_fi]-[SOCS1i]	0	443
[MSK_fi]-[STAT3i]	0	450
[MSK_fi]-[STAT1i]	0	443
[MSK_fi]-[STAT2i]	0	450
[MSK_fi]-[JAK_fi]	0	450
[MSK_fi]-[AXIN1i]	0	405
[MSK_fi]-[MDM2i]	0	404
[MSK_fi]-[CK1_fi]	0	450
[MSK_fi]-[ITCHi]	0	250
[MSK_fi]-[TP53i]	0	450
[MSK_fi]-[NFKB_fi]	0	450
[MSK_fi]-[IKBKBi]	0	396
[MSK_fi]-[REL_fi]	0	450
[MSK_fi]-[PIAS1i]	0	448
[MSK_fi]-[AKT_fi]	0	373
[MSK_fi]-[MAPK14i]	0	434
[MSK_fi]-[CBPp300_ci]	0	410
[MSK_fi]-[SKIi]	0	450
[MSK_fi]-[PPM1Ai]	0	450
[MSK_fi]-[ERK_fi]	0	261
[MSK_fi]-[GSK3_fi]	0	450
[MSK_fi]-[PPP1CAi]	0	450
[MSK_fi]-[TAB_fi]	0	396
[MSK_fi]-[MAP3K7i]	0	396
[MSK_fi]-[SMAD4i]	0	450
[MSK_fi]-[SMAD1i]	0	450
[MSK_fi]-[SMAD5i]	0	450
[MSK_fi]-[BMPR2i]	0	450
[MSK_fi]-[ACVR1i]	0	450
[MSK_fi]-[SRCi]	0	450
[MSK_fi]-[SMAD3i]	0	450
[MSK_fi]-[SHC1i]	0	415
[MSK_fi]-[SMAD6i]	0	446
[MSK_fi]-[TRAF6i]	0	424
[MSK_fi]-[SMAD7i]	0	448
[MSK_fi]-[SMURF1i]	0	429
[MSK_fi]-[SMURF2i]	0	450
[MSK_fi]-[SMAD2i]	0	397
[MSK_fi]-[TGFBR2i]	0	450
[MSK_fi]-[TGFBR1i]	0	450
[MSK_fi]-[DVL_fi]	0	450
[MSK_fi]-[DAAM1i]	0	450
[MSK_fi]-[PARD6Ai]	0	450
[MSK_fi]-[AP1_ci]	0	436
[MSK_fi]-[MYCi]	0	392
[MSK_fi]-[JUNi]	0	450
[MSK_fi]-[ATF2i]	0	450
[MSK_fi]-[FOSi]	0	450
[MSK_fi]-[SRFi]	0	450
[MSK_fi]-[PTENi]	0	450
[MSK_fi]-[CFL_fi]	0	450
[MSK_fi]-[LIMK1i]	0	450
[MSK_fi]-[LIMK2i]	0	450
[MSK_fi]-[CDC42i]	0	450
[MSK_fi]-[ARHGAP24i]	0	450
[MSK_fi]-[RAC_fi]	0	316
[MSK_fi]-[TIAM1i]	0	450
[MSK_fi]-[RHOAi]	0	450
[MSK_fi]-[RND3i]	0	450
[MSK_fi]-[CASP3i]	0	450
[MSK_fi]-[JNK_fi]	0	250
[MSK_fi]-[MAP2K7i]	0	450
[MSK_fi]-[MAPK8IP3i]	0	450
[MSK_fi]-[ROCK1i]	0	450
[MSK_fi]-[Prosurvivali]	0	450
[MSK_fi]-[Antisurvivali]	0	450
[RTPK_gi]-[FZD_fi]	0	450
[RTPK_gi]-[DKK_fi]	0	405
[RTPK_gi]-[LRP_fi]	0	444
[RTPK_gi]-[PIK3CAi]	0	450
[RTPK_gi]-[MAP3K8i]	0	396
[RTPK_gi]-[BAXi]	0	450
[RTPK_gi]-[CYCSi]	0	450
[RTPK_gi]-[S6K_fi]	0	450
[RTPK_gi]-[MDM2_gi]	0	450
[RTPK_gi]-[mTORC2_ci]	0	450
[RTPK_gi]-[BADi]	0	450
[RTPK_gi]-[RHEBi]	0	450
[RTPK_gi]-[BCL2i]	0	427
[RTPK_gi]-[AKT1S1i]	0	450
[RTPK_gi]-[TSC_fi]	0	450
[RTPK_gi]-[FOXO_fi]	0	450
[RTPK_gi]-[PTEN_gi]	0	450
[RTPK_gi]-[CASP8i]	0	450
[RTPK_gi]-[IRS1i]	0	450
[RTPK_gi]-[CHUKi]	19	330
[RTPK_gi]-[GAB_fi]	0	415
[RTPK_gi]-[PTPN11i]	0	390
[RTPK_gi]-[GRAP2i]	0	450
[RTPK_gi]-[MAP3K11i]	0	450
[RTPK_gi]-[MAP3K4i]	0	450
[RTPK_gi]-[MAP2K4i]	0	348
[RTPK_gi]-[DUSP1i]	0	428
[RTPK_gi]-[MAP3K5i]	0	450
[RTPK_gi]-[MAP2K3i]	0	450
[RTPK_gi]-[DUSP6i]	0	352
[RTPK_gi]-[RAF_fi]	0	300
[RTPK_gi]-[KRASi]	0	311
[RTPK_gi]-[RTPK_fi]	0	419
[RTPK_gi]-[SOS1i]	0	426
[RTPK_gi]-[GRB2i]	0	415
[RTPK_gi]-[PLCG1i]	2	448
[RTPK_gi]-[PTPN6i]	0	450
[RTPK_gi]-[SYKi]	2	448
[RTPK_gi]-[CASP9i]	0	450
[RTPK_gi]-[PDPK1i]	0	448
[RTPK_gi]-[ILKi]	0	450
[RTPK_gi]-[PAK1i]	0	450
[RTPK_gi]-[MEK_fi]	0	258
[RTPK_gi]-[SOCS1_gi]	0	443
[RTPK_gi]-[mTORC1_ci]	0	309
[RTPK_gi]-[PRKCDi]	0	437
[RTPK_gi]-[PLK1i]	0	428
[RTPK_gi]-[MAPKAPK2i]	0	448
[RTPK_gi]-[IRAK1i]	0	435
[RTPK_gi]-[ISGF3_ci]	0	450
[RTPK_gi]-[SOCS1i]	0	443
[RTPK_gi]-[STAT3i]	0	450
[RTPK_gi]-[STAT1i]	0	443
[RTPK_gi]-[STAT2i]	0	450
[RTPK_gi]-[JAK_fi]	0	450
[RTPK_gi]-[AXIN1i]	0	405
[RTPK_gi]-[MDM2i]	0	404
[RTPK_gi]-[CK1_fi]	0	450
[RTPK_gi]-[ITCHi]	0	250
[RTPK_gi]-[TP53i]	0	450
[RTPK_gi]-[NFKB_fi]	0	450
[RTPK_gi]-[IKBKBi]	0	396
[RTPK_gi]-[REL_fi]	0	450
[RTPK_gi]-[PIAS1i]	0	448
[RTPK_gi]-[AKT_fi]	0	373
[RTPK_gi]-[MAPK14i]	0	434
[RTPK_gi]-[CBPp300_ci]	0	410
[RTPK_gi]-[SKIi]	0	450
[RTPK_gi]-[PPM1Ai]	0	450
[RTPK_gi]-[ERK_fi]	0	261
[RTPK_gi]-[GSK3_fi]	0	450
[RTPK_gi]-[PPP1CAi]	0	450
[RTPK_gi]-[TAB_fi]	0	396
[RTPK_gi]-[MAP3K7i]	0	396
[RTPK_gi]-[SMAD4i]	0	450
[RTPK_gi]-[SMAD1i]	0	450
[RTPK_gi]-[SMAD5i]	0	450
[RTPK_gi]-[BMPR2i]	0	450
[RTPK_gi]-[ACVR1i]	0	450
[RTPK_gi]-[SRCi]	0	450
[RTPK_gi]-[SMAD3i]	0	450
[RTPK_gi]-[SHC1i]	0	415
[RTPK_gi]-[SMAD6i]	0	446
[RTPK_gi]-[TRAF6i]	0	424
[RTPK_gi]-[SMAD7i]	0	448
[RTPK_gi]-[SMURF1i]	0	429
[RTPK_gi]-[SMURF2i]	0	450
[RTPK_gi]-[SMAD2i]	0	397
[RTPK_gi]-[TGFBR2i]	0	450
[RTPK_gi]-[TGFBR1i]	0	450
[RTPK_gi]-[DVL_fi]	0	450
[RTPK_gi]-[DAAM1i]	0	450
[RTPK_gi]-[PARD6Ai]	0	450
[RTPK_gi]-[AP1_ci]	6	430
[RTPK_gi]-[MYCi]	0	392
[RTPK_gi]-[JUNi]	0	450
[RTPK_gi]-[ATF2i]	0	450
[RTPK_gi]-[FOSi]	0	450
[RTPK_gi]-[SRFi]	0	450
[RTPK_gi]-[PTENi]	0	450
[RTPK_gi]-[CFL_fi]	0	450
[RTPK_gi]-[LIMK1i]	0	450
[RTPK_gi]-[LIMK2i]	0	450
[RTPK_gi]-[CDC42i]	0	450
[RTPK_gi]-[ARHGAP24i]	0	450
[RTPK_gi]-[RAC_fi]	0	316
[RTPK_gi]-[TIAM1i]	0	450
[RTPK_gi]-[RHOAi]	0	450
[RTPK_gi]-[RND3i]	0	450
[RTPK_gi]-[CASP3i]	0	450
[RTPK_gi]-[JNK_fi]	0	250
[RTPK_gi]-[MAP2K7i]	0	450
[RTPK_gi]-[MAPK8IP3i]	0	450
[RTPK_gi]-[ROCK1i]	0	450
[RTPK_gi]-[Prosurvivali]	0	450
[RTPK_gi]-[Antisurvivali]	0	450
[FZD_fi]-[DKK_fi]	0	405
[FZD_fi]-[LRP_fi]	0	444
[FZD_fi]-[PIK3CAi]	0	450
[FZD_fi]-[MAP3K8i]	0	396
[FZD_fi]-[BAXi]	0	450
[FZD_fi]-[CYCSi]	0	450
[FZD_fi]-[S6K_fi]	0	450
[FZD_fi]-[MDM2_gi]	0	450
[FZD_fi]-[mTORC2_ci]	0	450
[FZD_fi]-[BADi]	0	450
[FZD_fi]-[RHEBi]	0	450
[FZD_fi]-[BCL2i]	0	427
[FZD_fi]-[AKT1S1i]	0	450
[FZD_fi]-[TSC_fi]	0	450
[FZD_fi]-[FOXO_fi]	0	450
[FZD_fi]-[PTEN_gi]	0	450
[FZD_fi]-[CASP8i]	0	450
[FZD_fi]-[IRS1i]	0	450
[FZD_fi]-[CHUKi]	0	349
[FZD_fi]-[GAB_fi]	0	415
[FZD_fi]-[PTPN11i]	0	390
[FZD_fi]-[GRAP2i]	0	450
[FZD_fi]-[MAP3K11i]	0	450
[FZD_fi]-[MAP3K4i]	0	450
[FZD_fi]-[MAP2K4i]	0	348
[FZD_fi]-[DUSP1i]	0	428
[FZD_fi]-[MAP3K5i]	0	450
[FZD_fi]-[MAP2K3i]	0	450
[FZD_fi]-[DUSP6i]	0	352
[FZD_fi]-[RAF_fi]	0	300
[FZD_fi]-[KRASi]	0	311
[FZD_fi]-[RTPK_fi]	0	419
[FZD_fi]-[SOS1i]	0	426
[FZD_fi]-[GRB2i]	0	415
[FZD_fi]-[PLCG1i]	0	450
[FZD_fi]-[PTPN6i]	0	450
[FZD_fi]-[SYKi]	2	445
[FZD_fi]-[CASP9i]	0	450
[FZD_fi]-[PDPK1i]	0	448
[FZD_fi]-[ILKi]	0	450
[FZD_fi]-[PAK1i]	0	450
[FZD_fi]-[MEK_fi]	0	258
[FZD_fi]-[SOCS1_gi]	0	443
[FZD_fi]-[mTORC1_ci]	0	309
[FZD_fi]-[PRKCDi]	0	437
[FZD_fi]-[PLK1i]	0	428
[FZD_fi]-[MAPKAPK2i]	0	448
[FZD_fi]-[IRAK1i]	0	435
[FZD_fi]-[ISGF3_ci]	0	450
[FZD_fi]-[SOCS1i]	0	443
[FZD_fi]-[STAT3i]	0	450
[FZD_fi]-[STAT1i]	0	443
[FZD_fi]-[STAT2i]	0	450
[FZD_fi]-[JAK_fi]	0	450
[FZD_fi]-[AXIN1i]	0	405
[FZD_fi]-[MDM2i]	0	404
[FZD_fi]-[CK1_fi]	0	450
[FZD_fi]-[ITCHi]	0	250
[FZD_fi]-[TP53i]	0	450
[FZD_fi]-[NFKB_fi]	0	450
[FZD_fi]-[IKBKBi]	0	396
[FZD_fi]-[REL_fi]	0	450
[FZD_fi]-[PIAS1i]	0	448
[FZD_fi]-[AKT_fi]	0	373
[FZD_fi]-[MAPK14i]	0	434
[FZD_fi]-[CBPp300_ci]	0	410
[FZD_fi]-[SKIi]	0	450
[FZD_fi]-[PPM1Ai]	0	450
[FZD_fi]-[ERK_fi]	0	261
[FZD_fi]-[GSK3_fi]	0	450
[FZD_fi]-[PPP1CAi]	0	450
[FZD_fi]-[TAB_fi]	0	396
[FZD_fi]-[MAP3K7i]	0	396
[FZD_fi]-[SMAD4i]	0	450
[FZD_fi]-[SMAD1i]	0	450
[FZD_fi]-[SMAD5i]	0	450
[FZD_fi]-[BMPR2i]	0	450
[FZD_fi]-[ACVR1i]	0	450
[FZD_fi]-[SRCi]	0	450
[FZD_fi]-[SMAD3i]	0	450
[FZD_fi]-[SHC1i]	0	415
[FZD_fi]-[SMAD6i]	0	446
[FZD_fi]-[TRAF6i]	0	424
[FZD_fi]-[SMAD7i]	0	448
[FZD_fi]-[SMURF1i]	0	429
[FZD_fi]-[SMURF2i]	0	450
[FZD_fi]-[SMAD2i]	0	397
[FZD_fi]-[TGFBR2i]	0	450
[FZD_fi]-[TGFBR1i]	0	450
[FZD_fi]-[DVL_fi]	0	450
[FZD_fi]-[DAAM1i]	0	450
[FZD_fi]-[PARD6Ai]	0	450
[FZD_fi]-[AP1_ci]	2	432
[FZD_fi]-[MYCi]	0	392
[FZD_fi]-[JUNi]	0	450
[FZD_fi]-[ATF2i]	0	450
[FZD_fi]-[FOSi]	0	450
[FZD_fi]-[SRFi]	0	450
[FZD_fi]-[PTENi]	0	450
[FZD_fi]-[CFL_fi]	0	450
[FZD_fi]-[LIMK1i]	0	450
[FZD_fi]-[LIMK2i]	0	450
[FZD_fi]-[CDC42i]	0	450
[FZD_fi]-[ARHGAP24i]	0	450
[FZD_fi]-[RAC_fi]	0	316
[FZD_fi]-[TIAM1i]	0	450
[FZD_fi]-[RHOAi]	0	450
[FZD_fi]-[RND3i]	0	450
[FZD_fi]-[CASP3i]	0	450
[FZD_fi]-[JNK_fi]	0	250
[FZD_fi]-[MAP2K7i]	0	450
[FZD_fi]-[MAPK8IP3i]	0	450
[FZD_fi]-[ROCK1i]	0	450
[FZD_fi]-[Prosurvivali]	0	450
[FZD_fi]-[Antisurvivali]	0	450
[DKK_fi]-[LRP_fi]	0	399
[DKK_fi]-[PIK3CAi]	0	405
[DKK_fi]-[MAP3K8i]	0	361
[DKK_fi]-[BAXi]	0	405
[DKK_fi]-[CYCSi]	0	405
[DKK_fi]-[S6K_fi]	0	405
[DKK_fi]-[MDM2_gi]	0	405
[DKK_fi]-[mTORC2_ci]	0	405
[DKK_fi]-[BADi]	0	405
[DKK_fi]-[RHEBi]	0	405
[DKK_fi]-[BCL2i]	0	387
[DKK_fi]-[AKT1S1i]	0	405
[DKK_fi]-[TSC_fi]	0	405
[DKK_fi]-[FOXO_fi]	0	405
[DKK_fi]-[PTEN_gi]	0	405
[DKK_fi]-[CASP8i]	0	405
[DKK_fi]-[IRS1i]	0	405
[DKK_fi]-[CHUKi]	0	344
[DKK_fi]-[GAB_fi]	0	371
[DKK_fi]-[PTPN11i]	0	346
[DKK_fi]-[GRAP2i]	0	405
[DKK_fi]-[MAP3K11i]	0	405
[DKK_fi]-[MAP3K4i]	0	405
[DKK_fi]-[MAP2K4i]	0	306
[DKK_fi]-[DUSP1i]	0	387
[DKK_fi]-[MAP3K5i]	0	405
[DKK_fi]-[MAP2K3i]	0	405
[DKK_fi]-[DUSP6i]	0	310
[DKK_fi]-[RAF_fi]	0	270
[DKK_fi]-[KRASi]	0	279
[DKK_fi]-[RTPK_fi]	6	381
[DKK_fi]-[SOS1i]	0	385
[DKK_fi]-[GRB2i]	0	371
[DKK_fi]-[PLCG1i]	0	405
[DKK_fi]-[PTPN6i]	0	405
[DKK_fi]-[SYKi]	0	405
[DKK_fi]-[CASP9i]	0	405
[DKK_fi]-[PDPK1i]	0	403
[DKK_fi]-[ILKi]	0	405
[DKK_fi]-[PAK1i]	0	405
[DKK_fi]-[MEK_fi]	0	245
[DKK_fi]-[SOCS1_gi]	0	399
[DKK_fi]-[mTORC1_ci]	0	273
[DKK_fi]-[PRKCDi]	0	394
[DKK_fi]-[PLK1i]	0	386
[DKK_fi]-[MAPKAPK2i]	0	403
[DKK_fi]-[IRAK1i]	0	390
[DKK_fi]-[ISGF3_ci]	0	405
[DKK_fi]-[SOCS1i]	0	399
[DKK_fi]-[STAT3i]	0	405
[DKK_fi]-[STAT1i]	0	399
[DKK_fi]-[STAT2i]	0	405
[DKK_fi]-[JAK_fi]	0	405
[DKK_fi]-[AXIN1i]	0	405
[DKK_fi]-[MDM2i]	0	376
[DKK_fi]-[CK1_fi]	0	405
[DKK_fi]-[ITCHi]	0	199
[DKK_fi]-[TP53i]	0	405
[DKK_fi]-[NFKB_fi]	0	405
[DKK_fi]-[IKBKBi]	0	361
[DKK_fi]-[REL_fi]	0	405
